timestamp,setup_id,setup_active,symbol,price,direction,score,trend_score,structure_score,entry_score,rr_score,distance_to_entry_zone,distance_penalty,raw_signal,raw_confidence,final_signal,final_confidence,signal,confidence,entry,stop_loss,take_profit,rr,reason,comment,notify,timeframe,atr_1h,atr_4h,atr_1d,price_position_1h,price_position_4h,price_position_1d,trend_ema_1h,trend_ema_4h,trend_ema_1d,trend_macd_1h,trend_macd_4h,trend_macd_1d
2026-06-24T17:23:26.767312+00:00,,,BTC/USDT,0.0,NO TRADE,0%,,,,,,,NO TRADE,0%,NO TRADE,0%,NO TRADE,0%,0.0,,,,Ошибка анализа BTC/USDT: bybit GET https://api.bybit.com/v5/market/instruments-info?category=option&baseCoin=BTC,,,multi,,,,,,,,,,,,
2026-06-24T17:23:43.276483+00:00,,,ETH/USDT,0.0,NO TRADE,0%,,,,,,,NO TRADE,0%,NO TRADE,0%,NO TRADE,0%,0.0,,,,Ошибка анализа ETH/USDT: bybit GET https://api.bybit.com/v5/market/instruments-info?category=linear&limit=1000,,,multi,,,,,,,,,,,,
2026-06-24T17:24:04.697915+00:00,,,SOL/USDT,65.48,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,65.48,66.79494470734261,62.850110585314795,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,0.8766298048950716,1.6095878584147478,3.94609822800088,5.333333333333355,2.854230377166168,33.500313087038165,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T17:39:07.626909+00:00,,,BTC/USDT,59488.8,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,59488.8,60281.19455493658,57904.010890126854,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,528.2630366243807,930.9905923550185,2257.3709503375294,3.8759491073262304,2.403372037537869,4.390440879556585,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T17:39:09.780201+00:00,,,ETH/USDT,1573.89,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,1573.89,1602.2418331566782,1517.1863336866438,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,18.90122210445208,32.88890731262644,83.043240154965,4.99322006859695,2.9536461277557864,19.889743217757193,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T17:39:10.692942+00:00,,,SOL/USDT,65.45,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,65.45,66.76494470734261,62.820110585314794,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,0.8766298048950716,1.6095878584147478,3.94609822800088,4.761904761904762,2.5484199796126394,33.4376956793989,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T17:54:20.860143+00:00,,,BTC/USDT,0.0,NO TRADE,0%,,,,,,,NO TRADE,0%,NO TRADE,0%,NO TRADE,0%,0.0,,,,Ошибка анализа BTC/USDT: bybit GET https://api.bybit.com/v5/market/kline?symbol=BTCUSDT&limit=200&interval=60&category=spot,,,multi,,,,,,,,,,,,
2026-06-24T17:54:23.569087+00:00,,,ETH/USDT,1561.9,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,1561.9,1591.8793331566783,1501.9413336866437,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,19.986222104452086,33.97390731262645,84.12824015496501,6.730221969265822,4.290675693498039,16.494994922385064,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T17:54:27.459705+00:00,,,SOL/USDT,64.96,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,64.96,66.32744470734261,62.225110585314766,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,0.9116298048950722,1.6445878584147484,3.9810982280008806,4.355400696864105,2.524271844660241,30.494677520350688,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T18:02:26.156738+00:00,,,BTC/USDT,0.0,NO TRADE,0%,,,,,,,NO TRADE,0%,NO TRADE,0%,NO TRADE,0%,0.0,,,,Ошибка анализа BTC/USDT: bybit GET https://api.bybit.com/v5/market/kline?symbol=BTCUSDT&limit=200&interval=60&category=spot,,,multi,,,,,,,,,,,,
2026-06-24T18:02:56.165337+00:00,,,ETH/USDT,0.0,NO TRADE,0%,,,,,,,NO TRADE,0%,NO TRADE,0%,NO TRADE,0%,0.0,,,,Ошибка анализа ETH/USDT: bybit GET https://api.bybit.com/v5/market/kline?symbol=ETHUSDT&limit=200&interval=60&category=spot,,,multi,,,,,,,,,,,,
2026-06-24T18:05:36.777234+00:00,,,SOL/USDT,65.03,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,65.03,,,,"Конфликт трендов на 1h (бычий EMA20 vs медвежий MACD) и противоречие между долгосрочным медвежьим трендом (1d/4h) и краткосрочной неопределенностью. RSI ниже 30 снижает уверенность в SHORT, а цена у нижней границы диапазона 20 свечей (1h) не подтверждает сильный сигнал.",,,multi,0.8722276998241416,1.6445878584147484,3.9810982280008806,5.574912891986183,2.9126213592234085,30.682529743268667,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T18:09:57.525260+00:00,,,BTC/USDT,0.0,NO TRADE,0%,,,,,,,NO TRADE,0%,NO TRADE,0%,NO TRADE,0%,0.0,,,,Ошибка анализа BTC/USDT: bybit GET https://api.bybit.com/v5/market/kline?symbol=BTCUSDT&limit=200&interval=60&category=spot,,,multi,,,,,,,,,,,,
2026-06-24T18:10:27.535669+00:00,,,ETH/USDT,0.0,NO TRADE,0%,,,,,,,NO TRADE,0%,NO TRADE,0%,NO TRADE,0%,0.0,,,,Ошибка анализа ETH/USDT: bybit GET https://api.bybit.com/v5/market/kline?symbol=ETHUSDT&limit=200&interval=60&category=spot,,,multi,,,,,,,,,,,,
2026-06-24T18:10:57.541394+00:00,,,SOL/USDT,0.0,NO TRADE,0%,,,,,,,NO TRADE,0%,NO TRADE,0%,NO TRADE,0%,0.0,,,,Ошибка анализа SOL/USDT: bybit GET https://api.bybit.com/v5/market/kline?symbol=SOLUSDT&limit=200&interval=60&category=spot,,,multi,,,,,,,,,,,,
2026-06-24T18:27:05.801561+00:00,,,BTC/USDT,59909.2,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,59909.2,60734.86255400216,58257.87489199567,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,550.4417026681095,947.8263066407326,2274.206664623244,19.5254106093224,12.375243380808522,9.74354596783044,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T18:27:06.848270+00:00,,,ETH/USDT,1583.6,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,1583.6,1614.4968814003923,1521.806237199215,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,20.597920933594953,33.97390731262645,84.12824015496501,22.168468981217888,13.698509693585903,22.70419265921949,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T18:27:07.783166+00:00,,,SOL/USDT,66.4,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,66.4,67.84869869259336,63.5026026148133,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,0.9657991283955694,1.6445878584147484,3.9810982280008806,29.442508710801558,16.407766990291357,39.386349405134666,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T18:42:09.698330+00:00,,,BTC/USDT,59524.6,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,59524.6,60350.26255400216,57873.27489199567,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,550.4417026681095,947.8263066407326,2274.206664623244,10.222297477080833,6.478912106949557,5.1534699950001635,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T18:42:11.431195+00:00,,,ETH/USDT,1575.51,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,1575.51,1606.4068814003924,1513.7162371992151,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,20.597920933594953,33.97390731262645,84.12824015496501,16.412919749573096,10.141996746823729,20.21471057594663,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T18:42:14.961038+00:00,,,SOL/USDT,66.02,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,66.02,67.46869869259335,63.12260261481329,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,0.9657991283955694,1.6445878584147484,3.9810982280008806,22.82229965156795,12.718446601941755,37.38259236067626,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T18:57:17.138663+00:00,,,BTC/USDT,59637.1,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,59637.1,60462.76255400216,57985.77489199567,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,550.4417026681095,947.8263066407326,2274.206664623244,12.94356691903918,8.203657994388807,6.525371023011334,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T18:57:18.115376+00:00,,,ETH/USDT,1574.05,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,1574.05,1604.9468814003924,1512.256237199215,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,20.597920933594953,33.97390731262645,84.12824015496501,15.374217416050021,9.500153866443881,19.991295517191375,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T18:57:19.920626+00:00,,,SOL/USDT,66.14,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,66.14,67.58869869259335,63.24260261481329,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,0.9657991283955694,1.6445878584147484,3.9810982280008806,24.912891986062796,13.980582524271945,37.82091421415157,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:09:28.751570+00:00,,,BTC/USDT,59639.3,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,59639.3,,,,"Тренды на всех таймфреймах медвежьи, но цена в нижней части диапазона и RSI указывает на перепроданность, что противоречит сигналу. Недостаточная согласованность между индикаторами снижает уверенность.",,,multi,519.7030155313272,947.8263066407326,2274.206664623244,12.996782854793137,8.237386358409909,6.552199309781383,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:12:20.825674+00:00,,,ETH/USDT,1572.47,NO TRADE,45%,,,,,,,NO TRADE,45%,NO TRADE,45%,NO TRADE,45%,1572.47,,,,"Конфликт между MACD на 1d (BULLISH) и медвежьими трендами на 4h/1h. Цена близка к нижней границе диапазона, но RSI на 1h/4h указывает на перепроданность, снижая уверенность в SHORT. Тренды не согласованы, сигнал слабый.",,,multi,19.58521287504482,33.97390731262645,84.12824015496501,14.25014228799088,8.805556776717797,19.474829537211694,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:12:21.446839+00:00,,,BTC/USDT,59532.9,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,59532.9,60323.99380901128,57950.71238197745,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,527.3958726741846,947.8263066407326,2274.206664623244,10.423066689243162,6.60616002575623,5.254685804177912,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:12:22.298598+00:00,,,ETH/USDT,1567.34,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,1567.34,1597.1131764554243,1507.7936470891511,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,19.848784303616252,33.97390731262645,84.12824015496501,10.600455321570767,6.550314327163961,17.98636297693312,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:12:23.168033+00:00,,,SOL/USDT,65.65,WATCH,80%,,,,,,,SHORT,80%,WATCH,80%,WATCH,80%,65.65,67.07236309996652,62.80527380006697,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.",,,multi,0.9482420666443448,1.6445878584147484,3.9810982280008806,16.37630662020924,9.126213592233116,34.69004383218539,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:14:37.267143+00:00,,,SOL/USDT,65.65,NO TRADE,55%,,,,,,,NO TRADE,55%,NO TRADE,55%,NO TRADE,55%,65.65,,,,"Конфликт между медвежьим трендом и RSI ниже 30, снижающим уверенность в SHORT. Цена близка к нижней границе диапазона, но риск отскока высок.",,,multi,0.9482420666443448,1.6445878584147484,3.9810982280008806,16.37630662020924,9.126213592233116,34.69004383218539,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:25:16.907861+00:00,,,BTC/USDT,59789.9,SHORT,80,40,25,0,15,23.360344452238657,,SHORT,80%,WATCH,80%,WATCH,80%,59789.9,60586.21166615414,58197.27666769173,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.","Комментарий: 1h: RSI=25.24, MACD=bearish; 4h: RSI=23.34, MACD=bearish; 1d: RSI=30.74, MACD=bullish.",NO,multi,530.8744441027559,947.8263066407326,2274.206664623244,16.639655547761343,10.546246186395232,8.388717485945651,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:25:18.015989+00:00,,,ETH/USDT,1576.14,SHORT,80,40,25,0,15,23.138873079112084,,SHORT,80%,WATCH,80%,WATCH,80%,1576.14,1605.9131764554245,1516.5936470891513,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.","Комментарий: 1h: RSI=25.19, MACD=bearish; 4h: RSI=24.06, MACD=bearish; 1d: RSI=31.20, MACD=bullish.",NO,multi,19.848784303616252,33.97390731262645,84.12824015496501,16.861126920887916,10.418956345891784,20.53967793413613,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:25:19.821348+00:00,,,SOL/USDT,65.95,SHORT,80,40,25,0,15,18.39721254355388,,SHORT,80%,WATCH,80%,WATCH,80%,65.95,67.38522024282366,63.07955951435268,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.","Комментарий: 1h: RSI=29.80, MACD=bearish; 4h: RSI=27.99, MACD=bearish; 1d: RSI=36.97, MACD=bullish.",NO,multi,0.9568134952157737,1.6445878584147484,3.9810982280008806,21.60278745644612,12.038834951456385,36.56856606136508,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:40:21.181707+00:00,,,BTC/USDT,59879.3,SHORT,80,40,25,0,15,21.19784233569572,,SHORT,80%,WATCH,80%,WATCH,80%,59879.3,60688.16880901128,58261.56238197745,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.","Комментарий: 1h: RSI=26.80, MACD=bearish; 4h: RSI=23.67, MACD=bearish; 1d: RSI=30.91, MACD=bullish.",NO,multi,539.2458726741847,947.8263066407326,2274.206664623244,18.80215766430428,11.916844251613645,9.478921502871879,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:40:21.930407+00:00,,,ETH/USDT,1581.74,SHORT,80,40,25,0,15,19.154809334092228,,SHORT,80%,WATCH,80%,WATCH,80%,1581.74,1612.0253193125673,1521.1693613748655,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.","Комментарий: 1h: RSI=27.96, MACD=bearish; 4h: RSI=24.65, MACD=bearish; 1d: RSI=31.50, MACD=bullish.",NO,multi,20.190212875044825,33.97390731262645,84.12824015496501,20.845190665907772,12.880819448718492,22.161613230813895,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:40:22.685653+00:00,,,SOL/USDT,65.99,SHORT,80,40,25,0,15,17.700348432055765,,SHORT,80%,WATCH,80%,WATCH,80%,65.99,67.42522024282366,63.11955951435267,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.","Комментарий: 1h: RSI=29.97, MACD=bearish; 4h: RSI=28.09, MACD=bearish; 1d: RSI=37.03, MACD=bullish.",NO,multi,0.9568134952157737,1.6445878584147484,3.9810982280008806,22.299651567944235,12.427184466019414,36.81903569192233,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:43:19.950495+00:00,,,BTC/USDT,59761.0,SHORT,60,40,25,0,15,24.059408335550657,20,SHORT,60%,WATCH,60%,WATCH,60%,59761.0,60569.86880901128,58143.262381977445,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.","Комментарий: 1h: RSI=24.72, MACD=bearish; 4h: RSI=23.24, MACD=bearish; 1d: RSI=30.69, MACD=bullish. ⚠️ рынок перепродан, возможен отскок",NO,multi,539.2458726741847,947.8263066407326,2274.206664623244,15.940591664449341,10.103178131755259,8.035071887613883,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:43:21.077479+00:00,,,ETH/USDT,1578.67,SHORT,60,40,25,0,15,21.338929994308458,20,SHORT,60%,WATCH,60%,WATCH,60%,1578.67,1609.1438907411386,1517.722218517723,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.","Комментарий: 1h: RSI=26.47, MACD=bearish; 4h: RSI=24.33, MACD=bearish; 1d: RSI=31.34, MACD=bullish.",NO,multi,20.31592716075911,33.97390731262645,84.12824015496501,18.661070005691542,11.531190926275999,21.276657478601518,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:43:22.082772+00:00,,,SOL/USDT,65.77,SHORT,60,40,25,0,15,21.533101045296156,20,SHORT,60%,WATCH,60%,WATCH,60%,65.77,67.20522024282366,62.899559514352674,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.","Комментарий: 1h: RSI=29.04, MACD=bearish; 4h: RSI=27.53, MACD=bearish; 1d: RSI=36.73, MACD=bullish.",NO,multi,0.9568134952157737,1.6445878584147484,3.9810982280008806,18.466898954703844,10.291262135922342,35.44145272385721,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:43:41.782125+00:00,,,BTC/USDT,59773.8,SHORT,60,40,25,0,15,23.749788345709995,20,SHORT,60%,WATCH,60%,WATCH,60%,59773.8,60582.66880901128,58156.06238197745,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.","Комментарий: 1h: RSI=24.95, MACD=bearish; 4h: RSI=23.28, MACD=bearish; 1d: RSI=30.72, MACD=bullish. ⚠️ рынок перепродан, возможен отскок",NO,multi,539.2458726741847,947.8263066407326,2274.206664623244,16.250211654290005,10.299415886059503,8.26189285757838,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:45:57.387083+00:00,,,BTC/USDT,59863.5,SHORT,60,40,25,0,15,21.580029510655276,20,SHORT,60%,WATCH,60%,WATCH,60%,59863.5,60672.36880901128,58245.762381977445,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.","Комментарий: 1h: RSI=26.53, MACD=bearish; 4h: RSI=23.61, MACD=bearish; 1d: RSI=30.88, MACD=bullish.",NO,multi,539.2458726741847,947.8263066407326,2274.206664623244,18.419970489344724,11.674613273644354,9.286245625160051,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:45:58.362971+00:00,,,ETH/USDT,1581.77,SHORT,70,40,25,0,15,19.13346613545821,10,SHORT,70%,WATCH,70%,WATCH,70%,1581.77,1612.2438907411386,1520.8222185177228,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.","Комментарий: 1h: RSI=27.97, MACD=bearish; 4h: RSI=24.66, MACD=bearish; 1d: RSI=31.51, MACD=bullish.",NO,multi,20.31592716075911,33.97390731262645,84.12824015496501,20.86653386454179,12.898404185167237,22.176120702161626,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T19:45:59.524636+00:00,,,SOL/USDT,65.91,SHORT,70,40,25,0,15,19.09407665505225,10,SHORT,70%,WATCH,70%,WATCH,70%,65.91,67.34522024282366,63.039559514352675,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.","Комментарий: 1h: RSI=29.63, MACD=bearish; 4h: RSI=27.89, MACD=bearish; 1d: RSI=36.92, MACD=bullish.",NO,multi,0.9568134952157737,1.6445878584147484,3.9810982280008806,20.90592334494775,11.650485436893218,36.31809643080775,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T20:01:09.932218+00:00,,,BTC/USDT,0.0,NO TRADE,0,0,0,0,0,,0,NO TRADE,0%,NO TRADE,0%,NO TRADE,0%,0.0,,,,Ошибка анализа BTC/USDT: bybit GET https://api.bybit.com/v5/market/kline?symbol=BTCUSDT&limit=200&interval=60&category=spot,Комментарий: RSI/MACD недоступны из-за ошибки анализа.,NO,multi,,,,,,,,,,,,
2026-06-24T20:01:21.388685+00:00,,,ETH/USDT,1584.5,SHORT,70,40,25,0,15,17.191235059760984,10,SHORT,70%,WATCH,70%,WATCH,70%,1584.5,1613.7039161769387,1526.0921676461226,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.","Комментарий: 1h: RSI=29.27, MACD=bearish; 4h: RSI=24.96, MACD=bearish; 1d: RSI=31.69, MACD=bullish.",NO,multi,19.469277451292523,32.02434305697843,84.12824015496501,22.808764940239016,14.138128104804965,23.14812128246052,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T20:01:23.355325+00:00,,,SOL/USDT,66.4,SHORT,70,40,25,0,15,10.557491289198442,10,SHORT,70%,WATCH,70%,WATCH,70%,66.4,67.77770448228893,63.64459103542217,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.","Комментарий: 1h: RSI=34.02, MACD=bearish; 4h: RSI=30.38, MACD=bearish; 1d: RSI=37.59, MACD=bullish.",NO,multi,0.9184696548592791,1.5571172989421356,3.9810982280008806,29.442508710801558,16.407766990291357,39.323731997495315,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T20:16:25.011574+00:00,,,BTC/USDT,60597.4,SHORT,80,40,25,0,15,3.827677124404296,0,SHORT,80%,WATCH,80%,WATCH,80%,60597.4,61462.34475240448,58867.51049519104,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.","Комментарий: 1h: RSI=37.91, MACD=bearish; 4h: RSI=31.45, MACD=bearish; 1d: RSI=32.30, MACD=bullish.",NO,multi,576.629834936321,950.2887012062247,2274.206664623244,36.172322875595704,22.926088889570302,18.109093569747444,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T20:16:26.507538+00:00,,,ETH/USDT,1608.69,SHORT,100,40,25,20,15,0.0,0,SHORT,100%,HIGH PRIORITY,100%,HIGH PRIORITY,100%,1608.69,1640.6582018912245,1544.7535962175511,2.0,сетап полностью сформирован.,"Комментарий: 1h: RSI=39.46, MACD=bearish; 4h: RSI=32.68, MACD=bearish; 1d: RSI=33.07, MACD=bullish.",YES,multi,21.31213459414966,33.86720019983557,84.12824015496501,40.01849743881618,24.728535631072226,29.98404178151752,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T20:16:28.168017+00:00,,,SOL/USDT,67.18,SHORT,100,40,25,20,15,0.0,0,SHORT,100%,HIGH PRIORITY,100%,HIGH PRIORITY,100%,67.18,68.67020448228892,64.19959103542217,2.0,сетап полностью сформирован.,"Комментарий: 1h: RSI=40.85, MACD=bearish; 4h: RSI=35.29, MACD=bearish; 1d: RSI=38.75, MACD=bullish.",YES,multi,0.993469654859279,1.6321172989421355,3.9810982280008806,43.03135888501758,23.980582524271945,44.27050720100193,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T20:31:32.898956+00:00,,,BTC/USDT,60754.7,SHORT,80,40,25,0,15,0.02273771800397384,0,SHORT,80%,WATCH,80%,WATCH,80%,60754.7,61619.69832383305,59024.70335233389,2.0,"тренд подтверждён, структура подтверждена, RR подходит, ожидаем откат к зоне входа.","Комментарий: 1h: RSI=39.93, MACD=bearish; 4h: RSI=33.07, MACD=bearish; 1d: RSI=32.64, MACD=bullish.",NO,multi,576.6655492220353,950.324415491939,2274.206664623244,39.977262281996026,25.337666917074188,20.15779910491079,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T20:31:35.052096+00:00,,,ETH/USDT,1612.4,SHORT,100,40,25,20,15,0.0,0,SHORT,100%,HIGH PRIORITY,100%,HIGH PRIORITY,100%,1612.4,1644.8910590340818,1547.4178819318367,2.0,сетап полностью сформирован.,"Комментарий: 1h: RSI=40.78, MACD=bearish; 4h: RSI=33.73, MACD=bearish; 1d: RSI=33.30, MACD=bullish.",YES,multi,21.660706022721097,34.21577162840701,84.12824015496501,42.6579396698919,26.359519936694966,31.06049615552014,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T20:31:36.882844+00:00,,,SOL/USDT,67.47,SHORT,100,40,25,20,15,0.0,0,SHORT,100%,HIGH PRIORITY,100%,HIGH PRIORITY,100%,67.47,68.98270448228891,64.44459103542218,2.0,сетап полностью сформирован.,"Комментарий: 1h: RSI=43.04, MACD=bearish; 4h: RSI=37.17, MACD=bearish; 1d: RSI=39.27, MACD=bullish.",YES,multi,1.0084696548592784,1.647117298942135,3.9810982280008806,48.0836236933798,27.18446601941756,46.39949906073887,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T20:46:38.087969+00:00,,,BTC/USDT,60940.4,SHORT,100,40,25,20,15,0.0,0,SHORT,100%,HIGH PRIORITY,100%,HIGH PRIORITY,100%,60940.4,61816.926895261626,59187.34620947675,2.0,сетап полностью сформирован.,"Комментарий: 1h: RSI=42.14, MACD=bearish; 4h: RSI=34.89, MACD=bearish; 1d: RSI=33.04, MACD=bullish.",YES,multi,584.3512635077494,958.0315583490814,2274.206664623244,44.46917104085538,28.18924678430708,22.422350401814526,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
2026-06-24T20:46:38.956196+00:00,,,ETH/USDT,1612.79,SHORT,100,40,25,20,15,0.0,0,SHORT,100%,HIGH PRIORITY,100%,HIGH PRIORITY,100%,1612.79,1645.299273319796,1547.771453360408,2.0,сетап полностью сформирован.,"Комментарий: 1h: RSI=40.91, MACD=bearish; 4h: RSI=33.84, MACD=bearish; 1d: RSI=33.32, MACD=bullish.",YES,multi,21.672848879863945,34.22791448554985,84.12824015496501,42.93540125213427,26.53097111707034,31.173654432032507,BEARISH,BEARISH,BEARISH,BEARISH,BEARISH,BULLISH
